dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1672995600,2023-01-06 09:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,49.1,10000,39.38,47.35,42.01,51.01,1025,,,69,4.7,330,0,,,,,0,800,Clear,sky is clear,01n
1672999200,2023-01-06 10:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,48.76,10000,39.43,44.78,40.93,52.99,1025,,,70,9.22,350,,,,,,0,800,Clear,sky is clear,01n
1673002800,2023-01-06 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,46.62,10000,38.08,42.62,40.93,49.96,1025,,,72,8.05,10,0,,,,,0,800,Clear,sky is clear,01n
1673006400,2023-01-06 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,45,10000,38.23,41.81,40.55,48.96,1025,,,77,5.82,10,0,,,,,0,800,Clear,sky is clear,01n
1673010000,2023-01-06 13:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,44.6,10000,38.82,40.71,38.93,48.96,1026,,,80,6.93,10,0,,,,,0,800,Clear,sky is clear,01d
1673013600,2023-01-06 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,50.07,10000,41.41,48.16,44.65,53.01,1027,,,72,4.7,10,0,,,,,0,800,Clear,sky is clear,01d
1673017200,2023-01-06 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.38,10000,40.87,53.35,51.96,57.96,1028,,,58,5.82,20,0,,,,,0,800,Clear,sky is clear,01d
1673020800,2023-01-06 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,59.18,10000,37.31,56.86,56.97,61,1028,,,44,8.05,10,0,,,,,0,800,Clear,sky is clear,01d
1673024400,2023-01-06 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,61.56,10000,34.38,59.11,59.61,63.97,1027,,,36,8.05,10,0,,,,,0,800,Clear,sky is clear,01d
1673028000,2023-01-06 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,62.96,10000,32.68,60.46,61.41,64.96,1026,,,32,6.93,310,0,,,,,0,800,Clear,sky is clear,01d
1673031600,2023-01-06 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.4,10000,34.7,62.1,63.21,64.99,1026,,,33,3.44,190,,,,,,0,800,Clear,sky is clear,01d
1673035200,2023-01-06 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.14,10000,36.1,62.94,62.56,66.96,1025,,,34,9.22,220,,,,,,0,800,Clear,sky is clear,01d
1673038800,2023-01-06 21:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.99,10000,38.57,61.92,62.8,66.81,1025,,,39,10.36,200,,,,,,0,800,Clear,sky is clear,01d
1673042400,2023-01-06 22:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.9,10000,41.59,62.06,62.51,66.06,1025,,,44,8.05,190,0,,,,,0,800,Clear,sky is clear,01d
1673046000,2023-01-06 23:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.82,10000,43.11,59.04,58.96,62.96,1025,,,52,4.7,340,0,,,,,0,800,Clear,sky is clear,01n
1673049600,2023-01-07 00:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,57.18,10000,43.88,55.47,53.96,59.99,1025,,,61,1.99,173,1.99,,,,,0,800,Clear,sky is clear,01n
1673053200,2023-01-07 01:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,54.03,10000,44.11,52.38,49.93,55.98,1025,,,69,1.99,70,,,,,,0,800,Clear,sky is clear,01n
1673056800,2023-01-07 02:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.13,10000,43.99,51.48,47.57,55.4,1026,,,71,3,69,,,,,,0,800,Clear,sky is clear,01n
1673060400,2023-01-07 03:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.42,10000,43.07,49.69,45.61,53.6,1026,,,73,1.99,68,,,,,,0,800,Clear,sky is clear,01n
1673064000,2023-01-07 04:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.3,10000,43.65,49.66,42.85,53.6,1026,,,75,3.44,10,,,,,,0,800,Clear,sky is clear,01n
1673067600,2023-01-07 05:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,48.65,10000,43.41,47.75,42.85,50.04,1026,,,82,3.44,300,,,,,,0,800,Clear,sky is clear,01n
1673071200,2023-01-07 06:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,48.2,10000,42.98,48.2,41.05,50.04,1026,,,82,0,0,0,,,,,0,800,Clear,sky is clear,01n
1673074800,2023-01-07 07:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,48.22,10000,43.3,47.26,40.75,50.04,1025,,,83,3.44,10,,,,,,0,800,Clear,sky is clear,01n
1673078400,2023-01-07 08:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,47.03,10000,42.15,44.92,40.93,48.96,1025,,,83,4.7,20,0,,,,,0,800,Clear,sky is clear,01n
1673082000,2023-01-07 09:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,46.54,10000,41.67,44.37,39.25,48.96,1025,,,83,4.7,10,0,,,,,0,800,Clear,sky is clear,01n
1673085600,2023-01-07 10:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,46.15,10000,41.59,43.18,39.25,48.2,1025,,,84,5.82,10,0,,,,,0,800,Clear,sky is clear,01n
1673089200,2023-01-07 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,42.98,10000,39.38,40.19,39.13,49.96,1025,,,87,4.7,10,0,,,,,0,800,Clear,sky is clear,01n
1673092800,2023-01-07 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,46.33,10000,40.51,44.11,38.77,48.2,1026,,,80,4.7,20,0,,,,,0,800,Clear,sky is clear,01n
1673096400,2023-01-07 13:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,46.99,10000,42.12,44.19,39.11,50.99,1026,,,83,5.82,10,0,,,,,0,800,Clear,sky is clear,01d
1673100000,2023-01-07 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.53,10000,43.88,49.91,46.15,54,1027,,,75,4.7,20,0,,,,,0,800,Clear,sky is clear,01d
1673103600,2023-01-07 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,56.07,10000,41.07,54.05,52.99,58.96,1028,,,57,3.44,20,,,,,,0,800,Clear,sky is clear,01d
1673107200,2023-01-07 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.55,10000,40.24,58.51,58.98,62.65,1028,,,47,4.7,70,0,,,,,0,800,Clear,sky is clear,01d
1673110800,2023-01-07 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.11,10000,39.33,62.1,61.99,66.96,1027,,,40,6.93,80,0,,,,,0,800,Clear,sky is clear,01d
1673114400,2023-01-07 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.01,10000,43.18,63.32,64.49,68.61,1026,,,45,5.82,150,0,,,,,0,800,Clear,sky is clear,01d
1673118000,2023-01-07 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,66.65,10000,44.67,65.14,62.96,69.8,1025,,,45,10.36,180,,,,,,0,800,Clear,sky is clear,01d
1673121600,2023-01-07 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,66.72,10000,46.44,65.35,62.96,69.8,1024,,,48,9.22,160,,,,,,0,800,Clear,sky is clear,01d
1673125200,2023-01-07 21:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,66.42,10000,47.77,65.16,63.97,69.8,1024,,,51,9.22,170,,,,,,0,800,Clear,sky is clear,01d
1673128800,2023-01-07 22:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.93,10000,47.82,64.67,64,68.04,1024,,,52,9.22,170,,,,,,0,800,Clear,sky is clear,01d
1673132400,2023-01-07 23:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,62.46,10000,50.56,61.45,60.96,64.96,1024,,,65,4.7,160,0,,,,,0,800,Clear,sky is clear,01d
1673136000,2023-01-08 00:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.04,10000,50.63,59.09,56.01,61.99,1025,,,71,1.01,178,1.99,,,,,0,800,Clear,sky is clear,01n
1673139600,2023-01-08 01:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,56.7,10000,49.59,55.69,51.85,59.04,1025,,,77,1.01,166,,,,,,0,800,Clear,sky is clear,01n
1673143200,2023-01-08 02:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.85,10000,49.44,54.84,50.05,57.96,1025,,,79,3,82,,,,,,0,800,Clear,sky is clear,01n
1673146800,2023-01-08 03:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.73,10000,48.69,52.7,48.25,55.4,1026,,,83,0,0,0,,,,,0,800,Clear,sky is clear,01n
1673150400,2023-01-08 04:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.58,10000,48.24,52.5,47.95,55.4,1026,,,82,1.01,80,,,,,,0,800,Clear,sky is clear,01n
1673154000,2023-01-08 05:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.82,4828,49.1,52.84,46.45,55.96,1025,,,84,1.01,80,,,,,,0,721,Haze,haze,50n
1673157600,2023-01-08 06:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,50.72,6437,46.99,49.59,44.71,53.6,1024,,,87,3.44,360,,,,,,0,721,Haze,haze,50n
1673161200,2023-01-08 07:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,50.36,10000,46.35,49.14,45.77,53.6,1024,,,86,0,0,0,,,,,0,800,Clear,sky is clear,01n
1673164800,2023-01-08 08:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.75,10000,49.21,50.9,44.8,57,1024,,,91,3.44,340,,,,,,0,800,Clear,sky is clear,01n
1673168400,2023-01-08 09:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.89,10000,51.03,53.2,44.8,55.4,1023,,,90,3.44,350,,,,,,0,800,Clear,sky is clear,01n
1673172000,2023-01-08 10:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,45.34,10000,44.26,45.34,44.17,48.16,1023,,,96,0,0,0,,,,,0,800,Clear,sky is clear,01n
1673175600,2023-01-08 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.74,8047,50.29,52.95,46.45,55.4,1023,,,88,3.44,350,,,,,,0,721,Haze,haze,50n
1673179200,2023-01-08 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.29,10000,51.03,52.65,45.95,55.4,1024,,,92,0,0,,,,,,0,800,Clear,sky is clear,01n
1673182800,2023-01-08 13:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,49.5,8047,46.69,49.5,43.41,52.02,1024,,,90,0,0,0,,,,,0,701,Mist,mist,50d
1673186400,2023-01-08 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.85,10000,54.45,55.6,50.2,57.99,1024,,,95,0,0,0,,,,,0,800,Clear,sky is clear,01d
1673190000,2023-01-08 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,62.04,10000,56.5,61.81,60.96,66.25,1024,,,82,8.05,110,0,,,,,0,800,Clear,sky is clear,01d
1673193600,2023-01-08 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64,10000,54.43,63.45,61.97,66.31,1025,,,71,6.93,110,0,,,,,0,800,Clear,sky is clear,01d
1673197200,2023-01-08 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.71,10000,54.46,65.14,64.06,68.61,1025,,,67,3.44,130,,,,,,20,801,Clouds,few clouds,02d
1673200800,2023-01-08 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,66.61,10000,55.33,66.13,66,68.61,1023,,,67,5.82,150,0,,,,,20,801,Clouds,few clouds,02d
1673204400,2023-01-08 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,66.18,10000,55.33,65.7,64.99,68.65,1022,,,68,6.93,160,0,,,,,100,804,Clouds,overcast clouds,04d
1673208000,2023-01-08 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.53,10000,56.43,64.2,62.96,66.81,1022,,,75,8.05,140,0,,,,,75,711,Smoke,smoke,50d
1673211600,2023-01-08 21:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.72,10000,58.06,64.62,63.97,66.25,1021,,,79,9.22,140,,,,,,75,803,Clouds,broken clouds,04d
1673215200,2023-01-08 22:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.21,10000,59.23,65.25,63.97,66.96,1020,,,81,6.93,110,0,,,,,40,802,Clouds,scattered clouds,03d
1673218800,2023-01-08 23:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.17,10000,58.89,64.18,61.41,65.97,1020,,,83,4.7,350,0,,,,,20,801,Clouds,few clouds,02d
1673222400,2023-01-09 00:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,62.78,10000,58.53,62.8,59.47,64.98,1021,,,86,1.01,157,1.99,,,,,100,804,Clouds,overcast clouds,04n
1673226000,2023-01-09 01:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,61.68,10000,58.1,61.68,58.96,63.99,1021,,,88,0,0,0,,,,,75,803,Clouds,broken clouds,04n
1673229600,2023-01-09 02:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.85,10000,56.64,60.67,57.81,62.6,1022,,,86,0,0,0,,,,,20,801,Clouds,few clouds,02n
1673233200,2023-01-09 03:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.24,10000,57.61,60.24,56.97,61.99,1021,,,91,1.01,329,,,,,,100,804,Clouds,overcast clouds,04n
1673236800,2023-01-09 04:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.12,10000,56.86,60.01,56.97,62.6,1022,,,89,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1673240400,2023-01-09 05:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.67,10000,56.79,60.53,56.97,62.6,1022,,,87,1.01,208,1.01,,,,,75,803,Clouds,broken clouds,04n
1673244000,2023-01-09 06:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.17,10000,57.24,60.12,57.96,61.97,1021,,,90,4.7,290,0,,,,,100,804,Clouds,overcast clouds,04n
1673247600,2023-01-09 07:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.13,10000,56.88,60.03,57.4,61.97,1021,,,89,4.7,330,0,,,,,20,801,Clouds,few clouds,02n
1673251200,2023-01-09 08:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,59.56,10000,55.69,59.31,55.96,61.02,1021,,,87,8.05,340,0,,,,,20,801,Clouds,few clouds,02n
1673254800,2023-01-09 09:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,59.16,10000,56.84,59.11,57.4,60.96,1021,,,92,6.93,330,0,,,,,100,804,Clouds,overcast clouds,04n
1673258400,2023-01-09 10:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,59.54,10000,56.91,59.47,57.67,60.96,1021,,,91,9.22,10,,,,,,100,804,Clouds,overcast clouds,04n
1673262000,2023-01-09 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,58.17,10000,55.56,57.97,55.45,59,1022,,,91,10.36,10,,,,,,75,803,Clouds,broken clouds,04n
1673265600,2023-01-09 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.56,10000,52.38,55,53.65,57.16,1022,,,89,10.36,10,,,,,,0,800,Clear,sky is clear,01n
1673269200,2023-01-09 13:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,54.1,10000,50.63,53.35,51.55,55.96,1023,,,88,10.36,350,,,,,,0,800,Clear,sky is clear,01d
1673272800,2023-01-09 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.89,10000,48.52,52.83,52.09,55.36,1024,,,82,12.75,20,0,,,,,100,300,Drizzle,light intensity drizzle,09d
1673276400,2023-01-09 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.4,10000,47.97,54.21,53.71,57,1024,,,76,13.87,10,0,,,,,20,801,Clouds,few clouds,02d
1673280000,2023-01-09 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,57.58,10000,47.88,56.32,54.97,59.99,1024,,,70,8.05,30,0,,,,,0,800,Clear,sky is clear,01d
1673283600,2023-01-09 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.69,10000,47.19,59.32,57.96,62.6,1024,,,61,9.22,330,,,,,,0,800,Clear,sky is clear,01d
1673287200,2023-01-09 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,62.83,10000,46.45,61.39,60.96,63.99,1023,,,55,6.93,340,0,,,,,0,800,Clear,sky is clear,01d
1673290800,2023-01-09 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.67,10000,44.01,63.05,62.96,65.97,1022,,,47,10.36,20,,,,,,0,800,Clear,sky is clear,01d
1673294400,2023-01-09 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,65.59,10000,41.29,63.77,63.97,66.99,1021,,,41,5.82,40,0,,,,,0,800,Clear,sky is clear,01d
1673298000,2023-01-09 21:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.87,10000,45.28,63.36,63,66.47,1021,,,49,8.05,10,0,,,,,0,800,Clear,sky is clear,01d
1673301600,2023-01-09 22:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.72,10000,45.68,63.25,62.53,66.4,1021,,,50,8.05,330,0,,,,,0,800,Clear,sky is clear,01d
1673305200,2023-01-09 23:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.55,10000,44.31,58.89,59,61.97,1021,,,55,0,0,0,,,,,0,800,Clear,sky is clear,01d
1673308800,2023-01-10 00:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,57.29,10000,45.64,55.78,53.96,60.12,1021,,,65,3.44,310,,,,,,0,800,Clear,sky is clear,01n
1673312400,2023-01-10 01:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.17,10000,44.82,53.58,50.97,57.2,1022,,,68,3.44,350,,,,,,0,800,Clear,sky is clear,01n
1673316000,2023-01-10 02:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.87,10000,43.86,50.23,46.33,54,1022,,,74,5.82,330,0,,,,,0,800,Clear,sky is clear,01n
1673319600,2023-01-10 03:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.37,10000,42.66,49.59,46.45,54.97,1022,,,72,5.82,350,0,,,,,100,804,Clouds,overcast clouds,04n
1673323200,2023-01-10 04:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,50.92,10000,41.5,48.99,46.33,53.96,1022,,,70,6.93,320,0,,,,,20,801,Clouds,few clouds,02n
1673326800,2023-01-10 05:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.46,10000,41.65,49.55,47.41,53.96,1022,,,69,9.22,330,,,,,,20,801,Clouds,few clouds,02n
1673330400,2023-01-10 06:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.19,10000,42.91,51.4,46.51,55.4,1022,,,68,6.93,360,0,,,,,0,800,Clear,sky is clear,01n
1673334000,2023-01-10 07:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,50.05,10000,42.1,48.24,45.97,51.96,1021,,,74,5.82,10,0,,,,,0,800,Clear,sky is clear,01n
1673337600,2023-01-10 08:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.96,10000,42.49,50.14,45.61,54,1021,,,70,5.82,10,0,,,,,0,800,Clear,sky is clear,01n
1673341200,2023-01-10 09:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,48.02,10000,40.84,45.41,44.35,50.97,1021,,,76,5.82,20,0,,,,,0,800,Clear,sky is clear,01n
1673344800,2023-01-10 10:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,46.99,10000,40.5,44.89,42.85,49.96,1021,,,78,4.7,20,0,,,,,0,800,Clear,sky is clear,01n
1673348400,2023-01-10 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,44.94,10000,40.1,41.76,40.21,48.96,1021,,,83,5.82,20,0,,,,,0,800,Clear,sky is clear,01n
1673352000,2023-01-10 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,44.46,10000,39.94,41.18,38.95,48.96,1022,,,84,5.82,10,0,,,,,0,800,Clear,sky is clear,01n
1673355600,2023-01-10 13:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,44.83,10000,40.3,42.37,38.95,48.2,1022,,,84,4.7,10,0,,,,,0,800,Clear,sky is clear,01d
1673359200,2023-01-10 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,49.89,10000,43.99,47.64,42.85,52.99,1022,,,80,5.82,30,0,,,,,0,800,Clear,sky is clear,01d
1673362800,2023-01-10 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.94,10000,44.02,52.29,50.97,55.99,1023,,,69,3.44,90,,,,,,0,800,Clear,sky is clear,01d
1673366400,2023-01-10 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,58.32,10000,44.08,56.62,55.96,61,1023,,,59,1.99,171,1.99,,,,,0,800,Clear,sky is clear,01d
1673370000,2023-01-10 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,61.47,10000,44.69,59.85,59.2,63,1022,,,54,5.82,170,0,,,,,0,800,Clear,sky is clear,01d
1673373600,2023-01-10 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,62.58,10000,44.22,60.94,60.71,65.01,1021,,,51,8.05,190,0,,,,,0,800,Clear,sky is clear,01d
1673377200,2023-01-10 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,62.47,10000,45.14,60.91,59.97,64.4,1020,,,53,10.36,200,,,,,,0,800,Clear,sky is clear,01d
1673380800,2023-01-10 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,62.91,10000,47.46,61.57,60.96,64.98,1019,,,57,8.05,180,0,,,,,0,800,Clear,sky is clear,01d
1673384400,2023-01-10 21:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.68,10000,48.65,62.47,60.96,66.2,1019,,,58,9.22,180,,,,,,0,800,Clear,sky is clear,01d
1673388000,2023-01-10 22:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,63.5,10000,48.94,62.33,60.96,66.2,1019,,,59,6.93,190,0,,,,,0,800,Clear,sky is clear,01d
1673391600,2023-01-10 23:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,60.57,10000,49.17,59.43,58.96,61.99,1019,,,66,5.01,184,,,,,,0,800,Clear,sky is clear,01d
1673395200,2023-01-11 00:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,57.36,10000,46.9,55.99,53.96,59.99,1019,,,68,3.44,250,,,,,,0,800,Clear,sky is clear,01n
1673398800,2023-01-11 01:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.47,10000,48.04,54.28,50.61,58.98,1020,,,76,1.99,177,1.99,,,,,0,800,Clear,sky is clear,01n
1673402400,2023-01-11 02:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,54.77,10000,47.01,53.47,47.95,58.05,1020,,,75,3.44,300,,,,,,0,800,Clear,sky is clear,01n
1673406000,2023-01-11 03:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.76,10000,46.04,52.36,47.77,55.4,1020,,,75,1.99,40,,,,,,0,800,Clear,sky is clear,01n
1673409600,2023-01-11 04:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,52.93,10000,47.59,51.78,46.51,55.98,1020,,,82,3.44,340,,,,,,0,800,Clear,sky is clear,01n
1673413200,2023-01-11 05:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.85,10000,46.54,50.59,43.41,55.98,1019,,,82,3.44,350,,,,,,0,800,Clear,sky is clear,01n
1673416800,2023-01-11 06:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,46.63,10000,43.27,45.45,43.27,49.96,1019,,,88,3.44,30,,,,,,0,800,Clear,sky is clear,01n
1673420400,2023-01-11 07:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,45.54,10000,43.07,44.19,43.09,48.16,1019,,,91,3.44,350,,,,,,0,800,Clear,sky is clear,01n
1673424000,2023-01-11 08:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,47.3,10000,44.82,46.2,46.45,49.96,1019,,,91,3.44,20,,,,,,75,803,Clouds,broken clouds,04n
1673427600,2023-01-11 09:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,52.34,10000,48.6,51.37,47.23,56.97,1018,,,87,2.3,320,,,,,,75,803,Clouds,broken clouds,04n
1673431200,2023-01-11 10:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.42,10000,49.35,52.5,49.39,57.96,1018,,,86,2.3,10,,,,,,100,804,Clouds,overcast clouds,04n
1673434800,2023-01-11 11:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,50.97,10000,47.86,49.95,50.05,53.56,1019,,,89,2.3,330,,,,,,75,803,Clouds,broken clouds,04n
1673438400,2023-01-11 12:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,51.93,10000,48.49,50.95,51.17,54.79,1019,,,88,3.44,20,,,,,,75,803,Clouds,broken clouds,04n
1673442000,2023-01-11 13:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,53.8,10000,50.94,53.11,51.53,58.96,1019,,,90,0,0,0,,,,,40,802,Clouds,scattered clouds,03d
1673445600,2023-01-11 14:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,55.78,10000,51.66,55.09,55.15,62.06,1019,,,86,0,0,0,,,,,75,721,Haze,haze,50d
1673449200,2023-01-11 15:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,64.26,10000,58.66,64.24,62.69,68.05,1020,,,82,0,0,0,,,,,75,803,Clouds,broken clouds,04d
1673452800,2023-01-11 16:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,71.87,10000,63.52,72.28,69.85,73.4,1020,,,75,9.22,200,,,,,,75,803,Clouds,broken clouds,04d
1673456400,2023-01-11 17:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,73.44,10000,65.79,74.1,71.65,75.2,1020,,,77,11.5,210,,0.18,,,,100,500,Rain,light rain,10d
1673460000,2023-01-11 18:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,74.16,10000,66.49,74.89,71.96,75.4,1019,,,77,12.75,230,0,,,,,40,802,Clouds,scattered clouds,03d
1673463600,2023-01-11 19:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,73.8,10000,66.15,74.5,71.56,75.81,1018,,,77,18.41,240,26.46,,,,,40,802,Clouds,scattered clouds,03d
1673467200,2023-01-11 20:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,74.53,10000,66.47,75.25,71.96,77.04,1017,,,76,17.27,220,,,,,,40,802,Clouds,scattered clouds,03d
1673470800,2023-01-11 21:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,73.44,10000,66.88,74.25,71.96,74.77,1017,,,80,16.11,230,24.16,,,,,40,802,Clouds,scattered clouds,03d
1673474400,2023-01-11 22:00:00 +0000 UTC,-21600,Destin,30.393534,-86.495783,72.84,10000,67.03,73.69,70.97,75.81,1017,,,82,12.75,240,0,,,,,0,800,Clear,sky is clear,01d
